placeDcid,placeName,Date:RetailDrugDistribution_DrugDistribution_TincuredOpium,Value:RetailDrugDistribution_DrugDistribution_TincuredOpium,Source:RetailDrugDistribution_DrugDistribution_TincuredOpium
geoId/53057,Skagit County,2017-01,0.16,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53057,Skagit County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53057,Skagit County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53057,Skagit County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53059,Skamania County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53059,Skamania County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53059,Skamania County,2016-07,0.07,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53059,Skamania County,2016-10,0.07,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53061,Snohomish County,2016-01,0.44,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53061,Snohomish County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53061,Snohomish County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53061,Snohomish County,2016-10,0.22,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53061,Snohomish County,2017-01,0.62,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53061,Snohomish County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53061,Snohomish County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53061,Snohomish County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53067,Thurston County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53067,Thurston County,2016-04,1.25,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53067,Thurston County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53067,Thurston County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53069,Wahkiakum County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53069,Wahkiakum County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53069,Wahkiakum County,2016-07,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53069,Wahkiakum County,2016-10,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53073,Whatcom County,2017-01,0.27,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53073,Whatcom County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53073,Whatcom County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53073,Whatcom County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54001,Barbour County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54001,Barbour County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54001,Barbour County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54001,Barbour County,2016-10,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54003,Berkeley County,2017-01,0.69,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54003,Berkeley County,2017-04,0.69,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54003,Berkeley County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54003,Berkeley County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54007,Braxton County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54007,Braxton County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54007,Braxton County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54007,Braxton County,2016-10,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54017,Doddridge County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54017,Doddridge County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54017,Doddridge County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54017,Doddridge County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54019,Fayette County,2016-01,0.92,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54019,Fayette County,2016-04,0.92,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54019,Fayette County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54019,Fayette County,2016-10,0.92,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54021,Gilmer County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54021,Gilmer County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54021,Gilmer County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54021,Gilmer County,2016-10,0.08,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54027,Hampshire County,2017-01,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54027,Hampshire County,2017-04,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54027,Hampshire County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54027,Hampshire County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54033,Harrison County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54033,Harrison County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54033,Harrison County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54033,Harrison County,2016-10,0.69,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54037,Jefferson County,2017-01,0.35,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54037,Jefferson County,2017-04,0.35,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54037,Jefferson County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54037,Jefferson County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54039,Kanawha County,2016-01,1.18,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54039,Kanawha County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54039,Kanawha County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54039,Kanawha County,2016-10,2.36,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54039,Kanawha County,2017-01,2.36,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54039,Kanawha County,2017-04,1.18,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54039,Kanawha County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54039,Kanawha County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54041,Lewis County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54041,Lewis County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54041,Lewis County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54041,Lewis County,2016-10,0.07,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54049,Marion County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54049,Marion County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54049,Marion County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54049,Marion County,2016-10,0.38,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54055,Mercer County,2016-01,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54055,Mercer County,2016-04,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54055,Mercer County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54055,Mercer County,2016-10,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54061,Monongalia County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54061,Monongalia County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54061,Monongalia County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54061,Monongalia County,2016-10,0.64,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54065,Morgan County,2017-01,0.12,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54065,Morgan County,2017-04,0.12,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54065,Morgan County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54065,Morgan County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54073,Pleasants County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54073,Pleasants County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54073,Pleasants County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54073,Pleasants County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54077,Preston County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54077,Preston County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54077,Preston County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54077,Preston County,2016-10,0.15,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54081,Raleigh County,2016-01,3.5,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54081,Raleigh County,2016-04,3.5,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54081,Raleigh County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54081,Raleigh County,2016-10,3.5,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54085,Ritchie County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54085,Ritchie County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54085,Ritchie County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54085,Ritchie County,2016-10,0.08,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54089,Summers County,2016-01,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54089,Summers County,2016-04,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54089,Summers County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54089,Summers County,2016-10,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54091,Taylor County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54091,Taylor County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54091,Taylor County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54091,Taylor County,2016-10,0.2,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54095,Tyler County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54095,Tyler County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54095,Tyler County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54095,Tyler County,2016-10,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54097,Upshur County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54097,Upshur County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54097,Upshur County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54097,Upshur County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54103,Wetzel County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54103,Wetzel County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54103,Wetzel County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54103,Wetzel County,2016-10,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54109,Wyoming County,2016-01,0.24,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54109,Wyoming County,2016-04,0.24,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54109,Wyoming County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/54109,Wyoming County,2016-10,0.24,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55001,Adams County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55001,Adams County,2017-04,0.04,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55001,Adams County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55001,Adams County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55005,Barron County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55005,Barron County,2017-04,0.17,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55005,Barron County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55005,Barron County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55009,Brown County,2017-01,1.18,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55009,Brown County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55009,Brown County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55009,Brown County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55011,Buffalo County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55011,Buffalo County,2017-04,0.25,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55011,Buffalo County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55011,Buffalo County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55017,Chippewa County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55017,Chippewa County,2017-04,1.13,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55017,Chippewa County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55017,Chippewa County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55019,Clark County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55019,Clark County,2017-04,0.1,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55019,Clark County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55019,Clark County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55023,Crawford County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55023,Crawford County,2017-04,0.13,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55023,Crawford County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55023,Crawford County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55025,Dane County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55025,Dane County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55025,Dane County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55025,Dane County,2016-10,1.18,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55025,Dane County,2017-01,2.36,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55025,Dane County,2017-04,1.18,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55025,Dane County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55025,Dane County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55033,Dunn County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55033,Dunn County,2017-04,0.79,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55033,Dunn County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55033,Dunn County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55035,Eau Claire County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55035,Eau Claire County,2017-04,1.79,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55035,Eau Claire County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55035,Eau Claire County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55053,Jackson County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55053,Jackson County,2017-04,0.39,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55053,Jackson County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55053,Jackson County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55057,Juneau County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55057,Juneau County,2017-04,0.11,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55057,Juneau County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/55057,Juneau County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
